,text,label
31,"Task instruction: Given a paragraph and a claim, classify the claim as follows: 0: The claim contradicts the evidence present in the paragraph. 1: The claim has multiple supporting and contradicting evidences. 2: The claim has supporting evidence and the paragraph is in overall favor of the claim.(1)
Input: Paragraph: While the financial costs of screening mammography&!1-positive recalls&biopsies were not included in the study,readers would benefit from being reminded that recall mammography&biopsies increase patient financial costs.This article leads with valuable information for all women over age 40 by stating “Getting screening mammograms every two years instead of annually reduces the chance of a!1 alarm,a new study shows.” Unfortunately the writer doesn’t quantify or elaborate adequately on that reduction.Instead,the writer later focuses on how women undergoing screening mammography shouldn’t be anxious if they experience a recall because over half of women who have screening mammograms for 10 years will be recalled.Readers would have been better served if the writer had emphasized the significant reduction in both recall mammograms&!1-positive biopsies in women who are screened every two years rather than annually.Part of the continuing controversy over screening mammography focuses on annual versus biennial screening.Because this study showed a significant reduction in the percentage of those recalled&needing biopsies among women who are screened every other year,with no statistically significant increase in late-stage diagnosis of breast cancer,the article should have emphasized those important findings.The piece states that the researchers noted that “…!1 positive recalls may cause inconvenience&anxiety and biopsies can cause pain and scarring.” This article fails to include several important facts about the study.1)This is a prospective cohort study of women screened between 1994-2006.2)Most of the mammograms were film rather than digital.3)Few women underwent screening for the entire 10 year period.4)Screening mammography recall rates are influenced by the skill of the radiologists who read the mammograms.There was no disease mongering.No independent experts were quoted.The story did an adequate job comparing – at a very high level – annual screening versus biennial screening.Screening mammography is widely available throughout the United States.The study did not examine a new procedure.There’s no evidence that the story relied solely on a news release. 
Claim: Annual Mammograms May Have More False-Positives
Output: 1
",0
32,"Task instruction: In this task you are given a set of four words. Your task is to generate the category that the words belong to. The words are separated by commas. There are a total of 34 possible categories. They are: social gathering, accomodation, physical property, measurement unit, corporate, nutritional value, boats, police punishment, location (proximity), card games, outdoor sport activity, military rank, baby animals, weather, consumer product, animals, boxing terminology, food, chocolate food, bird, type of sandwich, date status, body part, ocean, employment activity, moral characteristic, elements, poker, computers, construction, guitar part, shady activities, physical activity, kitchenware, temperature, type of rigidity, emotional status, season, mode of transportation, window material, activity, emotional display, geographical property, fried food, store status, widespread, aesthetic characteristic, alcoholic drinks, secretary duty, direction, personal characteristic, and animal.(1)
Input: excavator, crane, hoist, upraise
Output: construction
(1)
Input: annoyed, fine, ok, calm
Output: emotional status
(1)
Input: cat, sheep, duck, lion
Output: animals
",1
33,"Task instruction: Given a set of four words, your task is to generate the category that the words belong to. The words are separated by commas. There are a total of 33 possible categories, which are listed above. If you cannot find a category that the words belong to, output 'none of the above'.(1)
Input: excavator, crane, hoist, upraise
Output: construction
(1)
Input: annoyed, fine, ok, calm
Output: emotional status
(1)
Input: cat, sheep, duck, lion
Output: animals
",0
34,"Task instruction: You are given a news headline in English. Your task is to output 'sarcastic' or 'non-sarcastic', depending on whether the headline is sarcastic or not. A sarcastic sentence is one that uses words that mean the opposite of what the speaker really wants to say.(1)
Input: I work 40 hours a week for me to be this poor.
Output: sarcastic
(1)
Input: 5 ways to file your taxes with less stress
Output: non-sarcastic
",1
35,"Task instruction: You will be given a news headline in English. You need to output whether the headline is sarcastic or not. A sarcastic sentence is one that uses words that mean the opposite of what the speaker really wants to say.(1)
Input: I work 40 hours a week for me to be this poor.
Output: sarcastic
(1)
Input: 5 ways to file your taxes with less stress
Output: non-sarcastic
",0
36,"Task instruction: In this task, you are given a tweet in English. Your task is to classify the tweet as either sarcastic or non-sarcastic. A sarcastic tweet is one that uses words that mean the opposite of what the person really wants to say, in order to insult someone, show irritation, or just be funny.(1)
Input: I work 40 hours a week for me to be this poor.
Output: sarcastic
(1)
Input: 5 ways to file your taxes with less stress
Output: non-sarcastic
",1
37,"Task instruction: In this task, you are given a tweet in English. You are expected to classify the post into two classes: sarcastic or non-sarcastic. A sarcastic sentence is one that uses words that mean the opposite of what is really meant, often to insult someone, show irritation, or be funny.(1)
Input: I work 40 hours a week for me to be this poor.
Output: sarcastic
(1)
Input: 5 ways to file your taxes with less stress
Output: non-sarcastic
",0
38,"Task instruction: The task is to classify whether a medical case report extracted from MEDLINE mentions the presence of any adverse drug reaction. Classify answers into non-adverse drug event and adverse drug event. Adverse drug reactions are reactions that are appreciably harmful or unpleasant, resulting from the use of medical products. These reactions predict hazard from future administration of the product and warrant prevention or specific treatment, or alteration of the dosage regimen, or withdrawal of the product.(1)
Input: A case is reported of a child with fatal pulmonary fibrosis following BCNU therapy.
Output: adverse drug event
(1)
Input: She responded well to Sodium valproate.
Output: non-adverse drug event
",1
39,"Task instruction: The task is to classify whether a given medical case report extracted from MEDLINE mentions the presence of any adverse drug reaction. An adverse drug reaction is a harmful or unpleasant reaction resulting from the use of a medical product. A non-adverse drug event is a case that does not mention the presence of any adverse drug reaction.(1)
Input: A case is reported of a child with fatal pulmonary fibrosis following BCNU therapy.
Output: adverse drug event
(1)
Input: She responded well to Sodium valproate.
Output: non-adverse drug event
",0
40,"Task instruction: The input is a tweet. Given such a tweet, output whether it is classified as Hate Speech, Offensive, or Normal. Hate Speech will contain threatening language towards the community targeted. Offensive language will contain abusive or discriminatory language towards the community targeted.(1)
Input: cowardly actions by the pussy brits men let their women be gangraped by moslim animals should change countrys name to cuckland
Output: Hate Speech
(1)
Input: hoping trumps adviser pushing for a registry for muslims actually happens we need to keep those immigrants in check and terroists out of our country
Output: Offensive
(1)
Input: <number> <number> statements issued by va state police in the aftermath of last weekend violence directly contradict inflammatory claims made by gov terry mcauliffe that white supremacist groups stashed weapons around town in advance of the unite the right rally against the removal of confederate statues
Output: Normal
",1
41,"Task instruction: The input is a tweet which can be classified as Hate Speech, Offensive or Normal. Given such a tweet, output the class the tweet belongs to. Hate Speech tweets contain threatening language towards the community targeted. Offensive tweets contain abusive or discriminatory language towards the community targeted.(1)
Input: cowardly actions by the pussy brits men let their women be gangraped by moslim animals should change countrys name to cuckland
Output: Hate Speech
(1)
Input: hoping trumps adviser pushing for a registry for muslims actually happens we need to keep those immigrants in check and terroists out of our country
Output: Offensive
(1)
Input: <number> <number> statements issued by va state police in the aftermath of last weekend violence directly contradict inflammatory claims made by gov terry mcauliffe that white supremacist groups stashed weapons around town in advance of the unite the right rally against the removal of confederate statues
Output: Normal
",0
42,"Task instruction: Given a tweet, output the community targeted in the tweet. The community will be one of the nine values: 'African', 'Islam', 'Jewish', 'Women', 'Refugee', 'Arab', 'Caucasian', 'Hispanic' or 'Asian'. Output 'None' if the tweet does not target any community. A tweet targets only one community.(1)
Input: caucasians wearing masks to prevent coronavirus and still don ’ t wash their hands
Output: Caucasian
(1)
Input: lesson of the week from the holy book the sovereign individual once commerce flows over the internet suppression of speech becomes unstoppable devolution inevitable and the monopoly of violence by governments will end paraphrased from j d davidson rhys mogg
Output: None
",1
43,"Task instruction: The input will be a tweet. The tweet can be one of three things: Hate Speech, Offensive, or Normal. Hate Speech and Offensive tweets target one community out of the nine values. These values are: 'African', 'Islam', 'Jewish', 'Women', 'Refugee', 'Arab', 'Caucasian', 'Hispanic', and 'Asian'. If the tweet does not target any community, the output will be 'None'.(1)
Input: caucasians wearing masks to prevent coronavirus and still don ’ t wash their hands
Output: Caucasian
(1)
Input: lesson of the week from the holy book the sovereign individual once commerce flows over the internet suppression of speech becomes unstoppable devolution inevitable and the monopoly of violence by governments will end paraphrased from j d davidson rhys mogg
Output: None
",0
44,"Task instruction: Given a pair of words, your task is to deduce the type of relationship between them. The possible types of relations are 'HYPER', 'COORD' and 'RANDOM'. 'HYPER' applies when the first word (X) is a specific instance of the second word (Y). 'COORD' applies when X and Y belong to the same semantic class. If neither 'HYPER' nor 'COORD' are applicable, then the relationship is 'RANDOM'.(1)
Input: X: turtle, Y: flow
Output: RANDOM
(1)
Input: X: bowl, Y: game
Output: HYPER
(1)
Input: X: whale, Y: salmon
Output: COORD
",1
45,"Task instruction: In this task, you are given a pair of words. Your task is to deduce the type of relationship between them. The possible types of relations are 'HYPER', 'COORD', and 'RANDOM'. 'HYPER' means that the first word is a specific instance of the second word. 'COORD' means that the first word and the second word belong to the same semantic class. 'RANDOM' means that neither 'HYPER' nor 'COORD' are applicable.(1)
Input: X: turtle, Y: flow
Output: RANDOM
(1)
Input: X: bowl, Y: game
Output: HYPER
(1)
Input: X: whale, Y: salmon
Output: COORD
",0
46,"Task instruction: You will be given a short article, and your task is to classify it according to the following categories: 0. World, 1. Sports, 2. Business, 3. Science or Technical. If the article is about the world, label it ""0"". If the article is about sports, label it ""1"". If the article is about business, label it ""2"". If the article is about science or technical information, label it ""3"".(1)
Input: The Race is On: Second Private Team Sets Launch Date for Human Spaceflight (SPACE.com) SPACE.com - TORONTO, Canada -- A second team of rocketeers competing for the  #36;10 million Ansari X Prize, a contest for privately funded suborbital space flight, has officially announced the first launch date for its manned rocket.
Output: 3
(1)
Input: Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their back-to-school fashions will make the grade among style-conscious teens and young adults this fall, but it could be a tough sell, with students and parents keeping a tighter hold on their wallets.
Output: 2
(1)
Input: Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.
Output: 1
",1
47,"Task instruction: In this task, you will be given a short article. Your job is to classify the article based on its category. The categories are as follows: 0. World, 1. Sports, 2. Business, 3. Science or Technical. If the article contains information related to the world, label it ""0"". If the article contains information related to sports, label it ""1"". If the article contains information related to business, label it ""2"". If the article contains information related to science or technical, label it ""3"".(1)
Input: The Race is On: Second Private Team Sets Launch Date for Human Spaceflight (SPACE.com) SPACE.com - TORONTO, Canada -- A second team of rocketeers competing for the  #36;10 million Ansari X Prize, a contest for privately funded suborbital space flight, has officially announced the first launch date for its manned rocket.
Output: 3
(1)
Input: Retailers Vie for Back-To-School Buyers (Reuters) Reuters - Apparel retailers are hoping their back-to-school fashions will make the grade among style-conscious teens and young adults this fall, but it could be a tough sell, with students and parents keeping a tighter hold on their wallets.
Output: 2
(1)
Input: Goosen takes lead in the BMW Open Retief Goosen, a two-time US Open champion, grabbed the first-round lead in the BMW Open in Nord Eichenried, Germany, with a 6-under-par 66, while Colin Montgomerie improved his European Ryder Cup chances by finishing one stroke back on Thursday.
Output: 1
",0
48,"Task instruction: The task is to determine whether a given set of steps are in order or not. If the steps reference information that is introduced in a later step, then the answer is No. Otherwise, the answer is Yes.(1)
Input:  ['The seeds are dispersed by wind, animals, etc', 'The seeds reach the ground', 'Grow into new trees', 'The process repeats itself over and over', 'A tree produces seeds', 'These new trees produce seeds'] 
Output: No
(1)
Input:  ['The carafe is filled with water', 'The water is poured into the machine at the back', 'Coffee beans are put into a grinder', 'The grinder is activated', 'A filter is put into the coffee maker', 'The ground coffee is put into the filter', 'Sometimes a bit of salt is added to the grounds to bring out flavor', 'The top of the machine is closed', 'The power is turned on', 'The water passes through the grounds and becomes coffee.'] 
Output: Yes
",1
49,"Task instruction: You need to output 'Yes' or 'No' in response to the question 'Are the given steps in order?', where 'Yes' means the steps are in order and make sense in the order that they are in, and 'No' means the steps are out of order and do not make sense in the order they are in. A set of steps are not in order if the steps reference information that is introduced in a later step.(1)
Input:  ['The seeds are dispersed by wind, animals, etc', 'The seeds reach the ground', 'Grow into new trees', 'The process repeats itself over and over', 'A tree produces seeds', 'These new trees produce seeds'] 
Output: No
(1)
Input:  ['The carafe is filled with water', 'The water is poured into the machine at the back', 'Coffee beans are put into a grinder', 'The grinder is activated', 'A filter is put into the coffee maker', 'The ground coffee is put into the filter', 'Sometimes a bit of salt is added to the grounds to bring out flavor', 'The top of the machine is closed', 'The power is turned on', 'The water passes through the grounds and becomes coffee.'] 
Output: Yes
",0
50,"Task instruction: You will be given an English sentence. You need to output 'good' if the sentence is a grammatically correct instance of a sentence where the subject and self-referencing nouns match plurality. Output 'bad' for everything else.(1)
Input: Bob helped himself to some food.
Output: good
(1)
Input: American are hard workers.
Output: bad
",1
51,"Task instruction: In this task, you will be given an English sentence. You need to output 'good' if the sentence is a valid representation of an anaphor number agreement, or 'bad' if it is not. A valid representation of an anaphor number agreement is a grammatically correct sentence where the subject and self-referencing nouns match plurality.(1)
Input: Bob helped himself to some food.
Output: good
(1)
Input: American are hard workers.
Output: bad
",0
52,"Task instruction: You will be asked a question and given two options ('A' and 'B'). Your task is to output the letter corresponding to the best answer to the question.(1)
Input: Question:Who was the man behind The Chipmunks? ,  Options: [A. David Seville, B. Alvin Seville] 
Output: A
(1)
Input: Question:What star sign is Jamie Lee Curtis? ,  Options: [A. Gemini, B. Scorpio] 
Output: B
",1
53,"Task instruction: In this task, you will be given a question and two answer options ('A' and 'B'). Your task is to choose the best answer to the question and output 'A' or 'B', corresponding to which option is chosen.(1)
Input: Question:Who was the man behind The Chipmunks? ,  Options: [A. David Seville, B. Alvin Seville] 
Output: A
(1)
Input: Question:What star sign is Jamie Lee Curtis? ,  Options: [A. Gemini, B. Scorpio] 
Output: B
",0
54,"Task instruction: In this task, you are given a paragraph, an event and an entity.(1)
Input:  ""process paragraph : Magma rises from deep in the earth. The magma goes into volcanos. The volcanos pressure the magma upwards. The pressure causes the magma to push through the surface of the volcano. The lava cools. The lava forms new rock. New magma is pressured to the surface of the volcano. The volcano bursts through the rock the formed after the last eruption"" , ""event : Magma rises from deep in the earth"" , ""entity : magma"" 
Output: known location
(1)
Input:  ""process paragraph : Water from the ocean washes onto beaches in waves. The waves contain sediment from the ocean. The water and particles in it hit rocks and sand on the beach. The wind and current sometimes push the water and particles harder. Tiny parts of the rocks on the shore come off the larger rocks. The waves pick up sand and small rocks from the beach. The waves go back out into the ocean. The waves carry the new particles with them. Rocks and the beach look a little different. "", ""event : The waves go back out into the ocean. "", ""entity : waves"" 
Output:  known location 
(1)
Input:  ""process paragraph : Water from oceans, lakes, swamps, rivers, and plants turns into water vapor. Water vapor condenses into millions of tiny droplets that form clouds. Clouds lose these droplets through rain or snow, also caused precipitation. Precipitation is either absorbed into the ground or runs off into rivers. Water that was absorbed into the ground is taken up by plants. Plants lose water from their surfaces as vapor. The vapor goes back into the atmosphere. Water that runs off into rivers flows into ponds, lakes, or oceans. The water evaporates back into the atmosphere. "", ""event : Water from oceans, lakes, swamps, rivers, and plants turns into water vapor. "", ""entity : water"" 
Output:  not exist 
(1)
Input:  ""process paragraph : Sediment settles in a place due to gravity. The sediment breaks down into small particles. Wind or water picks up the sediment. The sediment travels along the same route as the wind or water. The sediment is deposited at new locations by the wind or water. The sediment is picked up again by new wind or water. The sediment travels further. The sediment is deposited again in a new place. "", ""event : The sediment is picked up again by new wind or water. "", ""entity : sediment; small particles"" 
Output:  unknown location 
",1
55,"Task instruction: In this task, you are given a paragraph and an event. The event is part of the paragraph and it changes the state of an entity. Your task is to classify the state of the entity into three classes: 1) not exist, 2) unknown location and 3) known location. ""not exist"" means the entity doesn't exist in that state anymore. ""unknown location"" means the entity exists in that state but location is unknown. ""known location"" means the entity exists and location is known.(1)
Input:  ""process paragraph : Magma rises from deep in the earth. The magma goes into volcanos. The volcanos pressure the magma upwards. The pressure causes the magma to push through the surface of the volcano. The lava cools. The lava forms new rock. New magma is pressured to the surface of the volcano. The volcano bursts through the rock the formed after the last eruption"" , ""event : Magma rises from deep in the earth"" , ""entity : magma"" 
Output: known location
(1)
Input:  ""process paragraph : Water from the ocean washes onto beaches in waves. The waves contain sediment from the ocean. The water and particles in it hit rocks and sand on the beach. The wind and current sometimes push the water and particles harder. Tiny parts of the rocks on the shore come off the larger rocks. The waves pick up sand and small rocks from the beach. The waves go back out into the ocean. The waves carry the new particles with them. Rocks and the beach look a little different. "", ""event : The waves go back out into the ocean. "", ""entity : waves"" 
Output:  known location 
(1)
Input:  ""process paragraph : Water from oceans, lakes, swamps, rivers, and plants turns into water vapor. Water vapor condenses into millions of tiny droplets that form clouds. Clouds lose these droplets through rain or snow, also caused precipitation. Precipitation is either absorbed into the ground or runs off into rivers. Water that was absorbed into the ground is taken up by plants. Plants lose water from their surfaces as vapor. The vapor goes back into the atmosphere. Water that runs off into rivers flows into ponds, lakes, or oceans. The water evaporates back into the atmosphere. "", ""event : Water from oceans, lakes, swamps, rivers, and plants turns into water vapor. "", ""entity : water"" 
Output:  not exist 
(1)
Input:  ""process paragraph : Sediment settles in a place due to gravity. The sediment breaks down into small particles. Wind or water picks up the sediment. The sediment travels along the same route as the wind or water. The sediment is deposited at new locations by the wind or water. The sediment is picked up again by new wind or water. The sediment travels further. The sediment is deposited again in a new place. "", ""event : The sediment is picked up again by new wind or water. "", ""entity : sediment; small particles"" 
Output:  unknown location 
",0
56,"Task instruction: For each object and part, you will need to output 1 or 0 to indicate whether the object has the given part. 1 means the object has the given part, while 0 means it doesn't have the part.(1)
Input: apple has bone?
Output: 0
(1)
Input: book has picture?
Output: 1
",1
57,"Task instruction: Given an object and a part, output 1 if the object has that part, and output 0 if it doesn't have the part. For example, if you are asked 'gun has barrel', you need to decide if a gun has a barrel as one of its components or parts. All sentences strictly follow the template 'object has part?.(1)
Input: apple has bone?
Output: 0
(1)
Input: book has picture?
Output: 1
",0
58,"Task instruction: Given a comment, your task is to classify it as either a 'hate' speech or 'not hate' speech. If it is a hate speech, output 'hate'. If it is not a hate speech, output 'not hate'.(1)
Input: I hate women. All of them are useless.
Output: hate
(1)
Input: I just wanna make you feel alright
Output: not hate
",1
59,"Task instruction: You will be given a comment. You need to output 'hate' if the comment is classified as a hate speech, or 'not hate' if the comment is not classified as a hate speech.(1)
Input: I hate women. All of them are useless.
Output: hate
(1)
Input: I just wanna make you feel alright
Output: not hate
",0
60,"Task instruction: You will be given a piece of text. If there is inhumanity associated with it, classify the text as 'violence'. Otherwise, classify it as 'not violence'. Inhumanity includes killing people or hurting them in any way.(1)
Input: You look like Japanese and speak like Indian. Both are disgusting go kill yourself
Output: violence
(1)
Input: Some people are shit human beings
Output: not violence
",1
61,"Task instruction: In this task you should output 'violence' if the text mentions killing people or hurting them in any way. Otherwise, output 'not violence'.(1)
Input: You look like Japanese and speak like Indian. Both are disgusting go kill yourself
Output: violence
(1)
Input: Some people are shit human beings
Output: not violence
",0
62,"Task instruction: Given a piece of text, label it as 'gender criticism' or 'not gender criticism' depending on whether or not there are any gender specific criticized comments.(1)
Input: Men have to take power back as the superior gender.
Output: gender criticism
(1)
Input: Religion is the most stupid thing humans invented.
Output: not gender criticism
",1
63,"Task instruction: You are given a piece of text. You should determine if there are any comments that criticize someone's gender. Label the text as 'gender criticism' or 'not gender criticism'.(1)
Input: Men have to take power back as the superior gender.
Output: gender criticism
(1)
Input: Religion is the most stupid thing humans invented.
Output: not gender criticism
",0
64,"Task instruction: You will be given a piece of text. You need to output 'religious hate' if the text contains hate based on religion, or 'not religious hate' if the text does not contain hate based on religion.(1)
Input: Religions have stupid theories about God and shits.
Output: religious hate
(1)
Input: What a disgusting face you have!
Output: not religious hate
",1
65,"Task instruction: Classify the given text as 'religious hate' or 'not religious hate' based on whether there is hate against a religion or not. If there is hate based on religion in the text, answer with 'religious hate'. Otherwise, answer with 'not religious hate'.(1)
Input: Religions have stupid theories about God and shits.
Output: religious hate
(1)
Input: What a disgusting face you have!
Output: not religious hate
",0
66,"Task instruction: In this task, you will read a paragraph and determine if it contains any proper nouns. A proper noun is a specific name for a particular person, place, or thing and is usually capitalized. If there is at least one proper noun present in the sentence, the answer is true, false otherwise.(1)
Input: Jack had a cat that lived thirteen lives.
Output: True
(1)
Input: The shopkeeper asked for 5067 bucks.
Output: False
",1
67,"Task instruction: In this task, you will read a paragraph and determine if it has any proper nouns in it. A proper noun is a specific name for a particular person, place, or thing and is usually capitalized. The answer will be true if there is at least one proper noun present in the paragraph, and false if there are no proper nouns present.(1)
Input: Jack had a cat that lived thirteen lives.
Output: True
(1)
Input: The shopkeeper asked for 5067 bucks.
Output: False
",0
68,"Task instruction: You are given a short poem. Your task is to predict if the kid who wrote it is in elementary school or high school. Anyone who is from 1st grade to 6th grade will be considered as in elementary school, and anyone from 7th grade to 12th grade will be considered as in high school. There are only two possible outputs: elementary and high. All inputs have at least one output, and no input can have both categories at the same time.(1)
Input: he look into your eye that same look just take your breathe away you feel at that moment that he be definitely the one for you but just when you realize that just as fast a he take your breathe away he take your heart and break it into tiny little piece and watch it burn
Output: high
(1)
Input: dry leaf be fly around slowly drift to the ground the grass be turn golden brown make the colour of autumn abound
Output: elementary
",1
69,"Task instruction: You will be given a short poem. The poem is written by a kid. Your task is to predict the grade level of the kid. The possible outputs are ""elementary"" or ""high."" All inputs have at least one output. An input cannot have both categories at a time.(1)
Input: he look into your eye that same look just take your breathe away you feel at that moment that he be definitely the one for you but just when you realize that just as fast a he take your breathe away he take your heart and break it into tiny little piece and watch it burn
Output: high
(1)
Input: dry leaf be fly around slowly drift to the ground the grass be turn golden brown make the colour of autumn abound
Output: elementary
",0
70,"Task instruction: For the given comment, if it is severely toxic output Yes, otherwise output No.(1)
Input: First off IDIOTS HIS HONDA IS NOT STOLEN I HAVE THE TITLE SIGNED OFF BY LAST OWNER IN MY POSSESSION.2ND THE ONLY THING HE WAS IN TROUBLE FOR BEFORE THE CHASE WAS FOR NOT CHECKING IN WITH HIS PROBATION OFFICER WHICH BRINGS THIS FACT TO LIGHT.YOU CAN DOWNLOAD DOUGLAS COUNTY PROBATION DEPARTMENT LIST OF CURRENT PEOPLE ON PROBATION AND SCROLL THROUGH THE ENTIRE LIST HIS NAME IS NOWHERE ON IT.I ALSO HAVE THAT LIST ON MY PHONE DIRECTLY FROM TTHEIR WEBSIGHT SO THEREFORE I AM GOING TO INVESTIGATE MORE AND BE FILING PAPERWORK AND IF NEEDBE I WILL GO THRU FBI TO RESOLVE THE ACTIONS OF THE CROOKED DEALINGS OF DCPD....IF YOURE GONNA WRITE A STORY ABOUT SOMEONE YOU SHOULD GET THE FACTS STRAIGHT..ALSO I WAS NOT ON PHONE WITH MY SON DURING THE CHASE.HE CALLED ME AT THE BEGINNING OF CHASE AND AFTER HE LEFT HIS CAR.THE DEPUTIES WERE RIGHT HE4E WITH ME DURING MOST OF CHASE .SO AGAIN GET YOUR STORY STRAIGHT..I HAVE NOT HEARD FROM MY SONS SINCE THEN...
Output: Yes
(1)
Input: David, you ought to consider checking your facts rather than making things up all while being a bully and a troll.
Output: No
",1
71,"Task instruction: Given a comment, output 'Yes' if the comment is severely toxic, or 'No' if it is not.(1)
Input: First off IDIOTS HIS HONDA IS NOT STOLEN I HAVE THE TITLE SIGNED OFF BY LAST OWNER IN MY POSSESSION.2ND THE ONLY THING HE WAS IN TROUBLE FOR BEFORE THE CHASE WAS FOR NOT CHECKING IN WITH HIS PROBATION OFFICER WHICH BRINGS THIS FACT TO LIGHT.YOU CAN DOWNLOAD DOUGLAS COUNTY PROBATION DEPARTMENT LIST OF CURRENT PEOPLE ON PROBATION AND SCROLL THROUGH THE ENTIRE LIST HIS NAME IS NOWHERE ON IT.I ALSO HAVE THAT LIST ON MY PHONE DIRECTLY FROM TTHEIR WEBSIGHT SO THEREFORE I AM GOING TO INVESTIGATE MORE AND BE FILING PAPERWORK AND IF NEEDBE I WILL GO THRU FBI TO RESOLVE THE ACTIONS OF THE CROOKED DEALINGS OF DCPD....IF YOURE GONNA WRITE A STORY ABOUT SOMEONE YOU SHOULD GET THE FACTS STRAIGHT..ALSO I WAS NOT ON PHONE WITH MY SON DURING THE CHASE.HE CALLED ME AT THE BEGINNING OF CHASE AND AFTER HE LEFT HIS CAR.THE DEPUTIES WERE RIGHT HE4E WITH ME DURING MOST OF CHASE .SO AGAIN GET YOUR STORY STRAIGHT..I HAVE NOT HEARD FROM MY SONS SINCE THEN...
Output: Yes
(1)
Input: David, you ought to consider checking your facts rather than making things up all while being a bully and a troll.
Output: No
",0
72,"Task instruction: You are given a text from tweets. Your task is to classify the text as either positive or negative based on its content.(1)
Input: @justinchuan Awww! I was thinking about you lot up there! Glad you enjoyed it
Output: positive
(1)
Input: @jamiesmart I can't  but if you like it, you can see it with me again next week! Yay! x
Output: negative
",1
73,"Task instruction: Given some text from tweets, your task is to classify the text into one of two categories: 1) positive, or 2) negative. The classification is based on the content of the text.(1)
Input: @justinchuan Awww! I was thinking about you lot up there! Glad you enjoyed it
Output: positive
(1)
Input: @jamiesmart I can't  but if you like it, you can see it with me again next week! Yay! x
Output: negative
",0
74,"Task instruction: In this task, you will be given a conversation and a question. You will need to categorize the question into one of the following groups: matching, summary, logic, arithmetic, or commonsense. Matching questions are those that can be answered by a single sentence in the dialogue. Summary questions require an understanding of the entire conversation, including the topic and the relationship between the speakers. Logic questions require logical reasoning. Arithmetic questions require knowledge of arithmetic. Commonsense questions require knowledge that is not obtained from the conversation itself, but from general commonsense. Note that a question can belong to more than one group.(1)
Input: W: The movie next Tuesday has been cancelled due to lack of interest. M: What do you mean? W: Well, by last night only a few tickets has been sold., Question: What can we conclude about the movie? (A) They want to buy the tickets for the movie. (B) The tickets for the movie were sold. (C) The movie will not be shown.
Output: commonsense
(1)
Input: W: What does the term ""alternative energy source"" mean? M: When we think of energy or fuel for our homes and cars, we think of petroleum, a fossil fuel processed from oil removed from the ground, of which there is a limited supply. But alternative fuels can be many things. Wind, sun and water can all be used to create fuel. W: Is the threat of running out of petroleum real? M: It has taken thousands of years to create the natural stores of petroleum we have available at a much faster rate than it is being produced over time. The real controversy surrounding the amount of petroleum we have is how much we need to keep in reserve for future use. Most experts agree that by around 2025, the amount of petroleum we use will reach a peak. Then production and availability will begin to seriously decline. This is not to say there will be no petroleum at this point. But it'll become very difficult and therefore expensive to extract. W: Is that the most important reason to develop alternative fuel and energy sources? M: There are two very clear reasons to do so. One is that whether we have 60 or 600 years of fossil fuels left, we have to find other fuel sources eventually. So the sooner we start, the better off we will be. The other big argument is that when long time, which leads to some long-term negative effects, like global warming and the greenhouse effect., Question: What do we usually refer to when we talk about energy according to the man? (A) Coal burnt daily for the comfort of our homes. (B) Anything that can be used to produce power. (C) Fuel refined from oil extracted from underground.
Output: matching
(1)
Input: M: What do you think of my new sweater? W: Well, it looks nice, but why don't you put it on, and then I'll tell you if it suits you? M: Okay. You know, I tried on about twenty at the shop, and this one isn't really what I wanted. I especially can't stand the high neck. W: Why did you buy it then? M: The salesman sold it to me before I realized what had happened. He just never stopped talking about the latest fashions and special reduced prices. Before I could say anything he'd wrapped it up and I realized that I'd paid him. W: Well, it doesn't look too bad. I think it looks good on you. M: But I went out to get a blue sweater to match my black trousers-something with a V-neck, short sleeves and pattern-and I came home with a brown sweater with a high neck, long sleeves and no pattern. W: You've got to learn to stand up to these high-pressure salesmen. They will sell you all sorts of things you don't want if you don't watch out. M: Next time I'll send my wife. She would probably sell something to the salesman. W: That's a good idea. Actually women are much better at shopping than men. Whenever my husband and I buy something important, I always have the finalsay. M: I must admit that women are better at shopping. I should simply leave the whole business to them., Question: Why did the man buy a sweater that he doesn't like? (A) He was pushed by the salesman (B) It was sold at a low price (C) It is the latest fashion.
Output: logic
",1
